"CUI","count","name"
"C0240182",1,"Leukonychia"
"C0728803",1,"crospovidone"
"C0009990",1,"Copulation"
"C4277665",1,"Call Centers"
"C1418599",1,"PKD1 gene"
"C2987490",1,"1,1-diethoxyethane"
"C1069125",1,"Anadara antiquata"
"C0522670",1,"Shrapnel"
"C0040237",1,"Timor"
"C3898897",1,"Helpful"
"C0449782",1,"Pattern of disease"
"C1166629",1,"bacterial-type flagellum"
"C3272373",1,"Collection Data Type"
"C0037380",1,"Snake Venoms"
"C0201874",1,"Amino acids measurement"
"C0015008",1,"Ethidium"
"C2733260",1,"Developmental age"
"C1157356",1,"pentacyclic triterpenoid biosynthetic process"
"C1013793",1,"Chelon labrosus"
"C1150819",1,"arginine decarboxylase activity"
"C0018904",1,"Hemagglutination Inhibition Tests"
"C0997627",1,"Xanthophyllomyces dendrorhous"
"C2936625",1,"High-Throughput DNA Sequencing"
"C0327782",1,"Anguilla japonica"
"C1550016",1,"Remote control command - Clear"
"C0312162",1,"Coccolysin"
"C1858586",1,"Mild anemia"
"C0330191",1,"Pinus radiata"
"C0266449",1,"Congenital anomaly of brain"
"C3827487",1,"Western District, AS"
"C3686541",1,"Aspergillus not isolated"
"C1425595",1,"PLA2G12A gene"
"C1293946",1,"Alcian blue stain method"
"C1578482",1,"Abduction deformity of foot"
"C2826831",1,"Comment Value"
"C1416868",1,"LIPE gene"
"C0113097",1,"dermaseptin peptide"
"C1019608",1,"Fusarium tumidum"
"C2297484",1,"Aspergillus tritici"
"C0070480",1,"Pesticin"
"C0068395",1,"nandrolone decanoate"
"C1009238",1,"Neosartorya pseudofischeri"
"C0314787",1,"Acinetobacter baumannii"
"C1537461",1,"KIAA1109 gene"
"C0021417",1,"Information Dissemination"
"C1144859",1,"Intern"
"C0314866",1,"Arthrobacter citreus"
"C0607983",1,"transcription factor S-II"
"C1326566",1,"positive regulation of growth rate"
"C4524803",1,"Missing Information"
"C3829709",1,"Hepatitis E Virus IgG Antibody Measurement"
"C4084797",1,"Usual Severity Problems with Urination"
"C0574297",1,"Basque language"
"C0020003",1,"Hospitals, Community"
"C0814889",1,"latent variable"
"C0006497",1,"Buttocks"
"C0452879",1,"Roast lamb"
"C1223001",1,"Skermanella"
"C3988928",1,"Salta"
"C1072074",1,"Automate (invertebrate)"
"C0038536",1,"Subcutaneous Emphysema"
"C4328237",1,"codeine O-demethylase activity"
"C0372516",1,"Electroejaculation procedure"
"C0935882",1,"Antisense Therapy"
"C0322333",1,"Eubothrium"
"C0055114",1,"ceric oxide"
"C1820201",1,"tissue remodeling"
"C1551693",1,"Maricopa Indians"
"C0598095",1,"sexual dimorphism (cellular)"
"C2623269",1,"Acetobacter fabarum"
"C2675627",1,"Acholic stool"
"C0328624",1,"Menidia menidia"
"C4287777",1,"PRAME-targeting T-cell Receptor/Inducible Caspase 9 BPX-701"
"C1521758",1,"Chromosome 4 Short Arm"
"C1265787",1,"Single cyst"
"C1009815",1,"Aspergillus iizukae"
"C0879389",1,"MLH1 gene"
"C0023186",1,"Academic skill disorder"
"C0740422",1,"Fundus"
"C1897322",1,"Cathorops fuerthii"
"C5202809",1,"CaRD Regimen"
"C1017366",1,"Xanthomonas axonopodis"
"C0032008",1,"Pituitary Gland, Anterior"
"C2985620",1,"Cooperative Group Member"
"C0453981",1,"Fastening (physical object)"
"C0429681",1,"Static lung compliance"
"C1681680",1,"Aspergillus ibericus"
"C1415288",1,"GRIA2 gene"
"C0772177",1,"Lactobacillus bifidus"
"C0183919",1,"infrared thermometers"
"C0623547",1,"enramycin"
"C0814903",1,"hospital discharge data"
"C0453258",1,"Garam masala"
"C0331774",1,"Armour Pharmaceutical Company"
"C0949761",1,"Nonmaleficence"
"C0019987",1,"Hospital Shops"
"C1418768",1,"POU5F1 gene"
"C0891935",1,"calcium formate"
"C1456859",1,"Thoracic region (surface region of back)"
"C0019202",1,"Hepatolenticular Degeneration"
"C0014733",1,"Erysipelas"
"C1150497",1,"NAD+ kinase activity"
"C0057226",1,"decachlorobiphenyl"
"C1014148",1,"Berardius bairdii"
"C1158839",1,"carboxylic acid metabolic process"
"C1519040",1,"Pharyngeal membrane"
"C0005107",1,"Benzylidene Compounds"
"C0373670",1,"Lipase measurement"
"C0344893",1,"Right cardiac ventricular dilatation"
"C4721671",1,"Rho-Related GTP-Binding Protein RhoB, human"
"C1955941",1,"Precursor Cells, T-Lymphoid"
"C2982690",1,"Data Context"
"C0145088",1,"teepol"
"C0040597",1,"Traction"
"C0051521",1,"aluminum sodium phosphate"
"C1011561",1,"Rhizina undulata"
"C1300804",1,"Genus Cairina"
"C0591407",1,"double check"
"C0276984",1,"Infection by Dicrocoelium dendriticum"
"C1257927",1,"Endocellulases"
"C1332353",1,"Atypical Small Acinar Proliferation of the Prostate Gland"
"C0995181",1,"Willow"
"C0049308",1,"5-Methylcytosine"
"C1873211",1,"nonadecanoic acid"
"C1082570",1,"Gymnarchus niloticus"
"C1069358",1,"Contracaecum rudolphii"
"C0041217",1,"Trypanosoma brucei brucei"
"C4082486",1,"Prion Proteins"
"C1157291",1,"heterocycle biosynthetic process"
"C1420610",1,"TBX21 gene"
"C1180013",1,"Endoplasmic reticulum tubule"
"C1035499",1,"Trichosporon gracile"
"C1964473",1,"Sojourn"
"C3469830",1,"SLC35G5 gene"
"C0599890",1,"pert"
"C0162491",1,"Serum Markers"
"C1265541",1,"Bison bison X Bos taurus indicus X Bos taurus taurus"
"C0043101",1,"Weights and Measures"
"C3244129",1,"research information access"
"C0855657",1,"Wound Culture"
"C1439200",1,"STIP1 protein, human"
"C0242390",1,"Home Remedies"
"C0248868",1,"calmodulin-dependent protein kinase II"
"C0304176",1,"Conotoxin"
"C0063413",1,"Immunoconglutinins"
"C0002422",1,"Ambulances"
"C0969708",1,"Araliaceae"
"C1512006",1,"Division of Extramural Activities"
"C1000974",1,"Agrostis (plant)"
"C2930587",1,"Nanoribbons"
"C1158208",1,"NAD metabolic process"
"C0042085",1,"UROPORPHYRINOGEN DECARBOXYLASE"
"C0041944",1,"Ureaplasma"
"C1274041",1,"Guardian"
"C1926731",1,"Maja brachydactyla"
"C1154343",1,"locomotory behavior"
"C4053895",1,"Unfavorable Response"
"C0029036",1,"Onium Compounds"
"C0315623",1,"Salmonella Duesseldorf"
"C0027792",1,"Neural Pathways"
"C0056184",1,"Receptors, Complement 3d"
"C0065386",1,"Lysol"
"C1420470",1,"PLK4 gene"
"C0035065",1,"Structure of renal artery"
"C0230443",1,"Structure of left lower leg"
"C1337091",1,"CCL4 gene"
"C4725949",1,"Anti-LAG-3/PD-L1 Bispecific Antibody FS118"
"C0279464",1,"Altretamine/Etoposide/Procarbazine"
"C0224420",1,"Structure of psoas minor muscle"
"C0423898",1,"Intellectual ability"
"C0332875",1,"Congenital webbing"
"C0398623",1,"Thrombophilia"
"C0183336",1,"Sleeve"
"C1420645",1,"ZEB1 gene"
"C0280049",1,"Extended spectrum penicillin"
"C0074018",1,"ginsenoside Rg1"
"C0342471",1,"3 beta-Hydroxysteroid dehydrogenase deficiency"
"C3270828",1,"methane biosynthetic process from 3-(methylthio)propionic acid"
"C4082503",1,"Sarcocystis sp."
"C0212623",1,"SC 52151"
"C0557959",1,"Search procedure"
"C1366477",1,"TLR1 gene"
"C0588006",1,"Mild depression"
"C0015214",1,"Evoked Potentials"
"C2935628",1,"manganese ferrite"
"C0006849",1,"Oral candidiasis"
"C0333691",1,"Hypoploidy"
"C0871447",1,"student attitudes"
"C1272329",1,"Bright red color (finding)"
"C1004819",1,"Gluconacetobacter diazotrophicus"
"C1483962",1,"Prosopis pallida"
"C0699951",1,"Vermox"
"C0638136",1,"meleagrin"
"C1046416",1,"Pecten jacobaeus"
"C0436359",1,"Time symptom lasts"
"C0085642",1,"Livedo Reticularis"
"C1021424",1,"Coregonus lavaretus"
"C0680440",1,"generational differences"
"C0964849",1,"Anthrax toxin lethal factor"
"C1514476",1,"Program Research Project Grants"
"C2734706",1,"Data criteria"
"C0027646",1,"Diagnostic Neoplasm Staging"
"C1167343",1,"fungal-type cell wall"
"C1456377",1,"TFCP2 gene"
"C0589331",1,"Lead salt"
"C1710291",1,"TGFB3 wt Allele"
"C4054290",1,"Outcome Satisfaction Questionnaire"
"C1062175",1,"Vaccinium pallidum"
"C1054170",1,"Tepidimonas"
"C0332149",1,"Possible"
"C0019048",1,"Hemoglobinuria"
"C0225338",1,"Columnar epithelial cell"
"C3750536",1,"Bradyrhizobium diazoefficiens"
"C3242332",1,"inverseRelationship"
"C1822694",1,"SETP3 gene"
"C3814777",1,"Hemoglobin Distribution Width Measurement"
"C0325880",1,"Kittiwake"
"C3826454",1,"Diagnostic specimens"
"C0069820",1,"oxyluciferin"
"C4553858",1,"Medical Team was Knowledgeable"
"C3714444",1,"Loading dose"
"C4218717",1,"Weissella bombi"
"C3970794",1,"Ostreopsis sp."
"C0453968",1,"Veil"
"C0870443",1,"dormitories"
"C0065636",1,"mandelic acid"
"C1537388",1,"HSPB6 gene"
"C0319116",1,"H-1 parvovirus"
"C3463806",1,"Television Media"
"C0677649",1,"Acetic Acid Esters"
"C2313703",1,"Arthrinium arundinis"
"C2625220",1,"Fraxinus berlandieriana"
"C2826341",1,"Superfund Basic Research Program"
"C1420724",1,"TCHH gene"
"C0332298",1,"Controlled by"
"C0673026",1,"Prominin-1, human"
"C1083093",1,"Suillus granulatus"
"C1135906",1,"Mimusops"
"C4684613",1,"Coordinating Committee"
"C0325195",1,"Peccary (organism)"
"C3538887",1,"CD27 wt Allele"
"C1021758",1,"Rhynchelytrum repens"
"C0007203",1,"Cardiopulmonary Resuscitation"
"C1512072",1,"Drug Efflux"
"C1306073",1,"Germicide"
"C1705197",1,"Shaft Device"
"C0303441",1,"magnesium bromide"
"C2945742",1,"cholesterol absorption"
"C1122828",1,"NEIL1 protein, human"
"C3556968",1,"Talaromyces islandicus"
"C0678592",1,"free energy change"
"C1436836",1,"MAGI2 protein, human"
"C1478418",1,"Volva"
"C0022260",1,"Isotonic Solutions"
"C5119320",1,"Alternaria vaccinii"
"C3889595",1,"Tilletiopsis <Entylomatales incertae sedis>"
"C3672360",1,"Rangifer tarandus groenlandicus"
"C1635784",1,"Pseudaulacaspis pentagona"
"C0997521",1,"Auricularia"
"C0318213",1,"Tissierella praeacuta"
"C0221571",1,"Nervous system problem"
"C0314622",1,"Immune suppressor gene"
"C0228126",1,"Leptomeninges"
"C3268504",1,"chitooligosaccharide deacetylase activity"
"C5207071",1,"Low Hemoglobin Level"
"C0796038",1,"McDonough syndrome"
"C1426947",1,"POLR1B gene"
"C5200716",1,"Policy Surveillance"
"C1927995",1,"Callinectes exasperatus"
"C3830403",1,"Donor Regulatory T-lymphocytes"
"C1875083",1,"DYE EVANS BLUE"
"C2936615",1,"El Nino"
"C1312389",1,"FOSL2 protein, human"
"C0446202",1,"Microsporidium"
"C0440744",1,"Human tissue"
"C3829406",1,"Kerr County, TX"
"C1021820",1,"Cynara scolymus"
"C0441583",1,"High intensity focused ultrasound"
"C0001872",1,"Air Pollutants, Radioactive"
"C4727428",1,"Lokono Language"
"C1293945",1,"Steiner silver stain method"
"C0275676",1,"Bovine leptospirosis"
"C0524739",1,"Blue Whale"
"C0056025",1,"cobalt oxide"
"C3244110",1,"drug program"
"C1321006",1,"Dietary indiscretion"
"C1684232",1,"Genus Laceyella"
"C4687732",1,"Study Design Description"
"C1275670",1,"Collateral branch of vessel"
"C0030829",1,"penicillin G benzathine"
"C0205674",1,"Near East"
"C0242912",1,"Neuroprotective Agents"
"C1047127",1,"Prunus mume"
"C0995784",1,"Streptomyces longisporus"
"C4288581",1,"Notable"
"C1958096",1,"dihydroferulic acid"
"C0423995",1,"Puzzled"
"C2985725",1,"Birth Country Code"
"C0682760",1,"hormones by function"
"C4505267",1,"One Health Initiative"
"C3821163",1,"left tetrad"
"C0329696",1,"Sebastes marinus"
"C1039676",1,"Phytophthora sp."
"C0224374",1,"Structure of pyramidalis muscle"
"C1089450",1,"Branchia"
"C0393734",1,"Complex Partial Status Epilepticus"
"C4330830",1,"Non-clinical Contributing Scientist Name"
"C0587607",1,"Transfusion medicine service"
"C0908511",1,"guaiacol peroxidase"
"C0493118",1,"ENZYME IMMUNOASSAY, GENTAMICIN"
"C1417945",1,"OGT gene"
"C1624748",1,"Galactomannan Antigen"
"C0040840",1,"Treponema pallidum"
"C0042402",1,"Vasodilator Agents"
"C0114828",1,"domoate"
"C0997142",1,"Lemna minor"
"C3687182",1,"Proventriculitis"
"C1882452",1,"Premature Activation"
"C0202118",1,"Leucine aminopeptidase measurement"
"C1083815",1,"Melanoides"
"C0450981",1,"Addiction severity index"
"C0031440",1,"Phenoxyacetates"
"C1419025",1,"PSMC5 gene"
"C1257994",1,"Matrix Attachment Regions"
"C0029432",1,"Osteocytes"
"C2625439",1,"Andes"
"C1518092",1,"Lysosomal Function Induction"
"C3889414",1,"Confocal Laser Endomicroscopy"
"C1649440",1,"Celosia trigyna"
"C0420172",1,"Drug prophylaxis"
"C2936192",1,"Contour-Clamped Homogeneous-Field Gel Electrophoresis"
"C0317754",1,"Mycolicibacter nonchromogenicus"
"C0490189",1,"ELECTROPHORETIC, PROTEIN FRACTIONATION"
"C1005958",1,"Santalum"
"C0330910",1,"Byrsonima crassifolia"
"C0064133",1,"jacalin"
"C1723181",1,"naphthalene-2-sulfonic acid"
"C3536744",1,"Vermouth"
"C1060100",1,"Illicium micranthum"
"C1334074",1,"ICAM1 gene"
"C1154449",1,"phenylethylamine biosynthetic process"
"C0034524",1,"Radiation Dosage"
"C1720043",1,"Structure of subregion of abdomen"
"C4761333",1,"Biological Agent Type"
"C1424316",1,"SLC28A3 gene"
"C3494873",1,"Human breast milk specimen"
"C1827385",1,"Chen caerulescens caerulescens"
"C0206174",1,"Hospital Costs"
"C1015726",1,"Actinobacillus minor"
"C3899579",1,"Clinical Trial Kick-off Meeting Material"
"C0853905",1,"Decreased CD4+/CD8+ ratio"
"C0746604",1,"Endocarditis of mitral valve"
"C0201985",1,"Base excess measurement"
"C0600539",1,"Ratites"
"C0373595",1,"Creatinine clearance measurement"
"C0504215",1,"Organ part"
"C4207754",1,"Pseudomonas weihenstephanensis"
"C0323136",1,"Lucilia cuprina"
"C1414995",1,"GATA4 gene"
"C1512653",1,"Immunobiology"
"C4764180",1,"Major Histocompatibility Complex Tested Indicator"
"C2825228",1,"Superscript"
"C1308614",1,"TNFRSF11B protein, human"
"C0920998",1,"Domain specific term"
"C1290916",1,"Radiologic finding"
"C0282589",1,"Sediments, Marine"
"C3557978",1,"Arcobacter cloacae"
"C3557568",1,"Weissella ceti"
"C0027426",1,"Structure of nasal fossae"
"C0597037",1,"nervous system disorder diagnosis"
"C0006638",1,"Caenorhabditis"
"C1036063",1,"Agaricus silvaticus"
"C0026338",1,"Models, Binomial"
"C0056501",1,"crocetin"
"C0731046",1,"capitol"
"C0949888",1,"Acorus calamus"
"C1093622",1,"Squatina"
"C1326967",1,"eugenol biosynthetic process"
"C1514974",1,"Stimulation of Cancer Cell Growth"
"C0026392",1,"Molluscacides"
"C2744535",1,"CD69 protein, human"
"C0393006",1,"Genetic testing for cancer risk"
"C1368683",1,"Epithelioma"
"C0263523",1,"Micronychia (disorder)"
"C0237754",1,"Parental Occupation"
"C1710017",1,"Scalar"
"C2827425",1,"Imaging Signal"
"C1306804",1,"Subacute lymphocytic thyroiditis"
"C0993564",1,"Acinonyx jubatus"
"C1334094",1,"IGFBP3 gene"
"C0066419",1,"1-phenylethanol"
"C1002882",1,"Penicillium vulpinum"
"C0961090",1,"methyl 2-(((((4-ethoxy-6-(methylamino)-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)benzoate"
"C0026394",1,"Molluscum contagiosum virus"
"C0309582",1,"Neosol"
"C0085399",1,"Ehrlichiosis"
"C4691336",1,"Patent Blue"
"C0998812",1,"Protopterus aethiopicus"
"C1825779",1,"KRT222 gene"
"C0522340",1,"Fixed dilatation of pupil"
"C2348813",1,"Transabdominal Ultrasound"
"C1092982",1,"Gnetum"
"C1294297",1,"Masson trichrome stain method"
"C0230968",1,"Structure of intervillous space"
"C0137028",1,"picolinate"
"C0206410",1,"Beak and feather disease virus"
"C1678092",1,"Arcobacter halophilus"
"C0330792",1,"Vicia villosa"
"C2986794",1,"Partial Volume Effect"
"C0005591",1,"Bird Diseases"
"C0056618",1,"cutin"
"C0686619",1,"Secondary malignant neoplasm of lymph node"
"C2826335",1,"Gas Measurement"
"C0032204",1,"Platichthys"
"C2343853",1,"fesoterodine"
"C2264819",1,"lytic transglycosylase activity"
"C3686701",1,"Structure of thoracic air sac"
"C1818394",1,"substrate-independent telencephalic tangential migration"
"C3353227",1,"Raphidascaris lophii"
"C0037600",1,"Solanaceous Alkaloids"
"C4289829",1,"Case Search"
"C1486818",1,"Methanomicrobia"
"C0051618",1,"Aminoacylase"
"C0330691",1,"Abrus"
"C2754992",1,"secretory IgA immunoglobulin complex"
"C1417055",1,"MBNL1 gene"
"C1638828",1,"Sordaria alcina"
"C0238699",1,"Western Asian"
"C0072633",1,"putrescine oxidase"
"C4020793",1,"Shell ear"
"C0021059",1,"Immunologic Surveillance"
"C1723204",1,"propazine methacrylate"
"C0282400",1,"Leukocyte Adhesion Molecules"
"C0236642",1,"Pick Disease of the Brain"
"C2986545",1,"Dorsoventral"
"C1333925",1,"HRK gene"
"C0071768",1,"potassium iodate"
"C0596903",1,"mennonite"
"C1532687",1,"Streptococcus bovis group"
"C1482975",1,"Vibrio rotiferianus"
"C0332001",1,"coopers"
"C0040250",1,"Tinea Capitis"
"C3831454",1,"Atrioventricular Conduction ECG Assessment"
"C0175893",1,"Organobromine compounds"
"C1517534",1,"Germinal Epithelium"
"C0059757",1,"ethyl chloroformate"
"C0003128",1,"Anovulation"
"C0077051",1,"trichodiene synthase"
"C3852960",1,"Tropical Rainforest"
"C4407187",1,"Asaia sp."
"C0265286",1,"Dyggve-Melchior-Clausen syndrome"
"C0346647",1,"Malignant neoplasm of pancreas"
"C1028449",1,"Paradoxurus hermaphroditus"
"C0278041",1,"Crude urine"
"C3825544",1,"Veterinary colleges"
"C0202040",1,"Glucose measurement, CSF"
"C1666811",1,"Lactobacillus rennini"
"C0032150",1,"Plasmodium falciparum"
"C1151658",1,"erythrose-4-phosphate dehydrogenase activity"
"C0235446",1,"Azotemia due to intrarenal disease"
"C5207955",1,"BOTTLE OPENER"
"C3158324",1,"basal transcription machinery binding"
"C1194784",1,"Cladophora glomerata"
"C0210842",1,"galanin message-associated peptide"
"C0213052",1,"M40"
"C1709075",1,"Motion Detector Device"
"C1120538",1,"asaricin"
"C2805480",1,"Fischoederius elongatus"
"C1831869",1,"Human Monoclonal Antibody 216"
"C1436862",1,"PPM1D protein, human"
"C1004793",1,"Geobacillus thermocatenulatus"
"C1277194",1,"Action stage"
"C0056763",1,"cyclohexene"
"C0227130",1,"Tooth Socket"
"C0042875",1,"Vitamin E Deficiency"
"C0314982",1,"Bifidobacterium angulatum"
"C0330356",1,"Chenopodium"
"C0005025",1,"benzalkonium"
"C0113089",1,"Dermatophagoides farinae antigen f 1"
"C0156404",1,"Irregular Menstruation"
"C1516966",1,"Esophageal Tissue"
"C0038664",1,"Suisynchron"
"C0038849",1,"supply & distribution"
"C3875142",1,"Process agent"
"C4382063",1,"Cutaneotrichosporon"
"C1708239",1,"Germinal Layer"
"C2292615",1,"Candidatus Bacilloplasma"
"C5205401",1,"Distal Ureter"
"C0454877",1,"Surrey"
"C0315220",1,"Citrobacter intermedius"
"C4337347",1,"Oryzaephilus mercator"
"C1157959",1,"bile acid catabolic process"
"C0996921",1,"Calotropis gigantea"
"C0333515",1,"Piecemeal necrosis"
"C1538925",1,"ARHGAP26 gene"
"C0062123",1,"harmalol"
"C0557677",1,"Internal wall"
"C1710603",1,"VKORC1 wt Allele"
"C1548480",1,"hepatitis E vaccine"
"C0020192",1,"Hyaline Membrane Disease"
"C0449891",1,"Test allergen used"
"C0330815",1,"Lupinus angustifolius"
"C0701375",1,"Calcium Disodium Versenate"
"C0036396",1,"Sciatica"
"C0057542",1,"desmethyldoxepin"
"C2346511",1,"Intra Subject Variability"
"C1026122",1,"Diplodia sapinea"
"C1045234",1,"Pagellus bogaraveo"
"C0329995",1,"Limanda ferruginea"
"C0541938",1,"EPIGASTRIC BURNING"
"C1419712",1,"RPS16 gene"
"C0005856",1,"Blood-Testis Barrier"
"C3280724",1,"Lymphocytic vasculitis"
"C4287933",1,"Human Origin"
"C0277084",1,"Infection by Moniezia"
"C0681066",1,"international market"
"C0067792",1,"N-acetyltryptophanamide"
"C0267466",1,"Colonic Stenosis"
"C1512629",1,"Imaging Device"
"C0007795",1,"Diffuse Cerebral Sclerosis of Schilder"
"C3888341",1,"Multimerin-1, human"
"C0033979",1,"psyllium"
"C0149381",1,"zinc gluconate"
"C0392213",1,"polyglutamates"
"C1150840",1,"phosphoribosylaminoimidazole carboxylase activity"
"C0729580",1,"Atrioventricular junction"
"C0424333",1,"Vandalism"
"C1066864",1,"Aspergillus auricomus"
"C2985682",1,"Study Resource Relationship"
"C3811309",1,"Franklin County, IA"
"C1000538",1,"Geophagus"
"C0323749",1,"Family Lycosidae"
"C3827528",1,"Waiver"
"C0080040",1,"Postpoliomyelitis Syndrome"
"C0042878",1,"vitamin K"
"C1149530",1,"steroid binding"
"C0037294",1,"Skin Temperature"
"C1159305",1,"protein tyrosinylation"
"C1705318",1,"Protein Data Bank"
"C1013511",1,"Fusarium pseudonygamai"
"C0021888",1,"Physiologic Intraocular Pressure"
"C0021511",1,"Ink Blot Tests"
"C1710466",1,"Transit Peptide"
"C1847492",1,"ANOREXIA NERVOSA, SUSCEPTIBILITY TO, 1"
"C0004958",1,"Belorussian language"
"C1823716",1,"CCSAP gene"
"C1015451",1,"Lithognathus mormyrus"
"C0056482",1,"Cresol red"
"C2246184",1,"ERMES complex"
"C1204874",1,"Hexaplex"
"C1318906",1,"Alizarin Red S stain method"
"C0199859",1,"Deworming"
"C0769262",1,"glutathione S-transferase alpha"
"C1705370",1,"Disk Dosing Unit"
"C0027988",1,"Newsletters"
"C2350466",1,"Natural Killer T-Cells"
"C4147943",1,"Botrytis californica"
"C1158121",1,"ribonucleotide catabolic process"
"C0256090",1,"Herbalife"
"C0522374",1,"Pyogenic bacterium"
"C3717201",1,"Jeotgalibaca dankookensis"
"C1188002",1,"Cistopus indicus"
"C4277661",1,"NLR Proteins"
"C1704501",1,"Rule of Threes"
"C1332819",1,"CXCL5 gene"
"C3830393",1,"Drug Accountability Date"
"C1960442",1,"Type 6"
"C0137674",1,"poly-beta-hydroxybutyric acid"
"C0015124",1,"Etiocholanolone"
"C0858617",1,"Posterior subcapsular cataract"
"C3274408",1,"Human Anti-Sheep IgG Antibody Measurement"
"C0243024",1,"Patient-Centered Care"
"C1210243",1,"Scopulariopsis flava"
"C1166884",1,"major mitochondrial derivative"
"C0342739",1,"Trimethylaminuria"
"C0078177",1,"verbenone"
"C0142848",1,"Sodium fluoroacetate"
"C0597121",1,"nutrition related tag"
"C0680294",1,"ethnocentrism"
"C1514241",1,"Positive Finding"
"C4547392",1,"GS-9219"
"C0439477",1,"mmH2O"
"C1014571",1,"Candida norvegica"
"C1539887",1,"STRA6 gene"
"C0490842",1,"MOLD, MIDDLE-EAR"
"C4042783",1,"Pharmacological and Toxicological Phenomena"
"C1295922",1,"Exiguobacterium species"
"C1076732",1,"Genus Ureibacillus"
"C0179261",1,"Bed board"
"C3858542",1,"initial population"
"C1235291",1,"Corbicula moltkiana"
"C1155499",1,"androgen receptor signaling pathway"
"C1608928",1,"Refractometer"
"C0644968",1,"methyl palmitoleate"
"C3067874",1,"Cladosporium pseudocladosporioides"
"C0015538",1,"Faculty, Nursing"
"C0041470",1,"Typhoid-Paratyphoid Vaccines"
"C0598391",1,"Enzyme Replacement Therapy"
"C1024789",1,"Hemichromis fasciatus"
"C1550059",1,"Cary Blair Medium"
"C3539687",1,"Liter Per Liter"
"C0065702",1,"mannosyl-oligosaccharide 1,2-alpha-mannosidase"
"C3084169",1,"Negativicutes"
"C0066046",1,"metallocene"
"C3493221",1,"LDLR protein, human"
"C1512712",1,"Industry Collaboration"
"C1016813",1,"Gammarus fossarum"
"C1538353",1,"SCAI gene"
"C0522378",1,"Yersinia enterocolitica 09"
"C0438696",1,"Suicidal"
"C2698859",1,"Post Office Box (geographic area)"
"C1485191",1,"Leiognathus equulus"
"C5197061",1,"butylene fipronil"
"C4773239",1,"Vibrio sp. T9"
"C2702393",1,"Aspergillus niger var. niger extract"
"C4086334",1,"Fresenius Biotech"
"C0317586",1,"Lachnospira"
"C0995438",1,"Thiomicrospira"
"C0318723",1,"Rotavirus B"
"C3727767",1,"Dracaena arborea"
"C1707641",1,"Declarative Flag"
"C1917737",1,"Gloeosporium"
"C1081653",1,"Orestias luteus"
"C1699647",1,"SpecialArrangement"
"C3537078",1,"Cell Wall Alteration"
"C2826618",1,"Spicule"
"C0059586",1,"Escherichia coli Vaccines"
"C0596038",1,"acyl group"
"C2291389",1,"Giulia"
"C1837820",1,"GRHL2 gene"
"C1044233",1,"Sardinella longiceps"
"C0318065",1,"Dietzia maris"
"C1293982",1,"Perls' stain method"
"C0055366",1,"chlorin"
"C1333261",1,"Deacetylase"
"C2809156",1,"Salmo labrax"
"C0051710",1,"ammonium bromide"
"C2717254",1,"3-methacryloxypropyltrimethoxysilane"
"C1156571",1,"amine metabolic process"
"C0179412",1,"Breast Prosthesis, Internal"
"C0578050",1,"Pain of lymph node"
"C0013524",1,"2D Echocardiography"
"C0771898",1,"ethylparaben sodium"
"C0008066",1,"Child Behavior Disorders"
"C0598014",1,"enzyme reactor"
"C1327237",1,"nucleotide phosphorylation"
"C4023491",1,"Interictal epileptiform activity"
"C0872340",1,"Data Integrity"
"C0493162",1,"STAINS, DYE SOLUTION"
"C0030775",1,"polyethylene glycol 6000"
"C0770255",1,"carbohydrate supplement"
"C0024407",1,"Macedonian language"
"C1150998",1,"cystathionine beta-lyase activity"
"C1720921",1,"Benzophenanthridines"
"C5206116",1,"MS2 Quantification by Isotope Labeling"
"C0521595",1,"Duodenal hemorrhage"
"C1666335",1,"Zulia"
"C0047101",1,"3-((3-cholamidopropyl)dimethylammonium)-1-propanesulfonate"
"C3270776",1,"chitosan binding"
"C0948094",1,"laziness"
"C1512628",1,"Imaging agent"
"C4490702",1,"American lobster allergenic extract"
"C0304951",1,"Diagnostic antigen"
"C4277737",1,"Grid Cells"
"C1413865",1,"CYP27B1 gene"
"C1325816",1,"protein location"
"C3272587",1,"Snap-On Cap Plastic Container Closure"
"C1421977",1,"PDCD11 gene"
"C0302280",1,"Adrenogenital Syndrome"
"C1705169",1,"Biomaterial Treatment"
"C0002859",1,"Androstenediols"
"C1514966",1,"Stem Cell Research"
"C0340206",1,"Pulmonary mycotoxicosis"
"C1439333",1,"GALE gene"
"C4075692",1,"Candida fermentati"
"C1022022",1,"Penicillium melanoconidium"
"C1722368",1,"1,5-diaminonaphthalene"
"C0338207",1,"bleomycin/dacarbazine/lomustine/vincristine"
"C1425830",1,"SPHK2 gene"
"C5204773",1,"Selective Washing"
"C2314589",1,"Pseudotolithus typus"
"C1414529",1,"FANCC gene"
"C4022829",1,"Abnormal urine potassium concentration"
"C0003940",1,"Arylsulfatases"
"C0656460",1,"torulene"
"C0027310",1,"NADPH-Ferrihemoprotein Reductase"
"C0058236",1,"dimethyl-4-phenylenediamine"
"C0007800",1,"Cerebral Ventriculography"
"C1518295",1,"Neuronal Survival Pathway"
"C0043219",1,"Woodchucks"
"C0046955",1,"3,4-dichlorophenol"
"C1223380",1,"Mastacembelus armatus"
"C0034256",1,"Pyridinium Compounds"
"C0304175",1,"Cephalotoxin"
"C2981686",1,"ESP Culture System"
